9.270000000000000000e+02
1.295000000000000000e+03
9.320000000000000000e+02
4.000000000000000000e+02
7.850000000000000000e+02
9.520000000000000000e+02
4.230000000000000000e+02
1.131000000000000000e+03
6.750000000000000000e+02
1.677000000000000000e+03
